County Code,3,10,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,39,40,41,43,44,45,46,47,48,51,52,53,54,56,57,58,59,60,61,62,63,64,67,68,69,70,71,72,73,74,75,76,78,82,84,85,86,88,89,90,93,94,95,96,97,100,105,107,108,109,110,111,112,113,114,115,117,118,120,122,123,124,125,126,127,128,129,130,131,133,136,Population
18073,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33389
18077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32249
18081,,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,343,230,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,15,,,,,,,,,,,,,,,,13,13,,151543
18085,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,78927
18089,,33,,,,1053,,,,,,,242,,,,,,,,,,,,,,33,,,79,,,,99,1463,1093,,,549,162,,295,,248,429,92,254,,133,,,,,,,,182,,,162,,21,,20,,,,11,11,,,25,11,,557,175,18,16,,135,,,90,10,31,13,,65,55,,,,,,486592
18091,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,248,,,50,,,11,,11,25,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,23,,,,19,,,19,,,,,,,,,,,,110208
18093,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,45575
18095,,,,,,269,,,,,,,13,,,,,,,,,,,,,,,,,,,,,25,371,281,,,132,10,,21,,21,13,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,85,40,,,,11,,,11,,,,,,,,,,,,129325
18097,,45,,,,1682,,,,35,39,14,461,,12,,,,,,,,23,,,,56,,,176,,,12,261,2128,1636,11,,899,236,,601,125,405,554,159,283,,311,,,,,,20,10,528,,,487,,36,,56,,24,,122,101,,,69,29,,1097,502,64,64,,379,,,287,14,112,17,66,149,137,,,,,,944034
18099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46652
18103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36067
18105,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,16,,,,13,,,13,,12,,,,,,,,,,145692
18107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38323
18109,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,69557
18113,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47442
18123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19010
18127,,,,,,248,,,,,,,10,,,,,,,,,,,,,,,,,,,,,29,339,244,,,41,,,,,,30,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,73,46,,,,28,,,24,,,,,,,,,,,,167438
18133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37265
18137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28408
18139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16633
18141,,,,,,496,,,,,,,50,,,,,,,,,,,,,,,,,,,,,78,768,547,,,268,,,109,,91,138,21,45,,47,,,,,,,,103,,,66,,,,,,,,,,,,15,,,355,58,,,,46,,,33,,13,,,15,11,,,,,,269613
18143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,23707
18145,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,44228
18149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22992
18157,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,324,240,,,29,,,15,,15,21,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,20,,,,18,,,15,,,,,,,,,,,,188674
18163,,,,,,330,,,,,,,34,,,,,,,,,,,,,,,,,,,,,29,510,361,,,174,,,35,,12,34,,11,,,,,,,,,,47,,,37,,,,,,,,,,,,,,,245,40,,,,34,,,31,,12,,,,,,,,,,181775
18165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15611
18167,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,314,230,,,66,,,35,,34,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,,,,10,,,10,,10,,,,,,,,,,107669
18169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,,,,,,,,,,,,,,,,,,,31551
18173,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62049
18177,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,88,,,26,,,10,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,29,,,,25,,,23,,,,,,,,,,,,66591
18179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27840
19013,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,194,,,33,,,12,,12,12,,,,,,,,,,,,13,,,13,,,,,,,,,,,,,,,69,13,,,,,,,,,,,,,,,,,,,132813
19015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26419
19021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20268
19027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20366
19029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13180
19033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,43064
19045,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,59,,,39,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47236
19049,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84185
19057,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39625
19059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17104
19061,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,83,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,15,,,,10,,,,,,,,,,,,,,,96704
19067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15835
19083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17193
19087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19801
19099,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36661
19103,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,138,,,12,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,,,10,,,,,,,,,,,,,,,146633
19109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15133
19111,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34456
19113,,,,,,382,,,,,,,33,,,,,,,,,,,,,,,,,,,,,71,468,368,,,238,,,171,48,10,31,,10,,,,,,,,,,11,,,10,,,,,,,,,,,,,,,159,30,,,,11,,,,,22,,,,,,,,,,221900
19123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22206
19125,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33149
19127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40160
19139,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42904
19141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13921
19149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25205
19153,,,,,,710,,,,,,,128,,,,,,,,,,,,,,,,,,,,,136,960,765,,,430,22,,260,14,166,177,10,104,,58,,,,,,,,239,,,219,,,,,,,,,,,,27,16,,354,137,27,16,,102,12,,34,,38,16,11,,,,,,,,474768
19155,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,105,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,93508
19163,,,,,,306,,,,,,,11,,,,,,,,,,,,,,,,,,,,,10,372,254,,,52,,,,,,36,,,,11,,,,,,,,22,,,21,,,,,,,,,,,,,,,131,16,,,,,,,,,,,,,,,,,,,172045
19167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34891
19169,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96816
19175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12390
19179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35270
19181,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49343
19183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22109
19187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36752
19191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20409
19193,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,102707
20003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7814
20009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26911
20015,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66648
20035,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35621
20037,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,38992
20041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18981
20045,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,119492
20059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25547
20061,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35208
20079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34774
20091,,,,,,798,,,,,,,147,,,,,,,,,,,,,,,,,,,,10,63,1231,730,,,327,,,230,,219,304,115,125,,127,210,,,,,10,10,98,,,71,,10,,,,,,,,,,14,,,446,61,15,13,,42,,,20,,41,,18,,,,,,,,584716
20103,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80115
20113,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28402
20121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32963
20125,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,36,,,14,,,13,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32867
20155,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,63040
20161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74548
20169,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55070
20173,,,,,,902,,,,,,,148,,,,,,,,,,,,,,10,,,34,,,,62,1251,933,,,517,35,,393,29,284,290,66,134,,157,,,,,,,,265,,,254,,,,17,14,,,10,10,,,29,16,14,704,143,23,23,,58,,,42,,76,17,24,20,17,,,,,,512641
20177,,,,,,414,,,,,,,45,,,,,,,,,,,,,,,,,,,,,23,468,323,,,101,,,41,,10,37,,,,11,,,,,,,,10,,,10,,,,,,,,,,,,,,,174,19,14,14,,,,,,,12,,,13,12,,,,,,178154
20209,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,213,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,11,11,,,,,,,,,,37,35,,,,,,164418
21005,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22144
21009,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,43789
21013,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27192
21015,,,,,,111,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,144,96,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,35,,,,26,,,26,,,,,,,,,,,,129154
21017,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20057
21019,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,69,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,11,,,11,,,,,,,,,,,,48196
21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,10,,,,,,,,,,,,,,,29888
21029,,,,,,104,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,45,22,,,11,10,,,,,,,,,,,,,,,,,13,,,13,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,79209
21035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38772
21037,,,,,,150,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,136,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,64,,,,45,,,42,,,,,,,,,,,,92034
21047,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71735
21049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,,,,,,,,,35889
21051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20683
21059,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,147,,,,,,,,,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,13,11,11,,,,,,,10,,,,,,,,,,99844
21067,,,,,,506,,,,,,,55,,,,,,,,,,,,,,,,,,,,,36,589,437,,,96,,,22,,10,97,10,11,,20,,,,,,,,54,,,52,,,,,,,,,,,,,,,269,153,16,16,,118,,,108,,25,,,17,15,,,,,,319052
21071,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36969
21073,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,10,,,,,,,,,,,,,,,50241
21083,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37148
21085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26140
21089,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35795
21093,,,,,,146,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,123,60,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,11,,,,,,,,,,,,,,,,,,,106893
21095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,11,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27016
21101,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46244
21107,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,45708
21111,,71,,,,1593,,,,11,,,443,,,,,,,,,,38,,,,124,,,167,,,20,290,2077,1632,176,,566,81,,292,,279,758,232,457,,228,,,,,,24,24,468,,,453,,46,,33,,,,146,121,,,30,14,130,1193,464,42,41,,344,,,287,,98,36,37,98,82,,,,,,767335
21113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,52255
21117,,,,,,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,269,,,10,,,,,,36,,10,,,,,,,,,,21,,,11,,,,,,,,,,,,,,14,74,79,,,,71,,,64,,,,,,,,,,,,164596
21121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31324
21125,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,70,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59990
21133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22749
21145,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,65342
21151,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,45,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,12,,,10,,,,,,,,,,,,89537
21157,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31273
21173,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27661
21177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31064
21179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45512
21185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65336
21193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27165
21195,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,60443
21199,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,120,,,12,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,15,,,,,,,,,,,,,,,,,,,64014
